GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1400000US12001000200,12001000200,"Census Tract 2, Alachua County, Florida",49,69,8,17,0,19,0,19,0,19,0,19,0,19,8,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,41,67,0,19,0,19,0,19,0,19,0,19,41,67,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000301,12001000301,"Census Tract 3.01, Alachua County, Florida",23,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,26,0,13,0,13,0,13,0,13,0,13,12,19,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001000302,12001000302,"Census Tract 3.02, Alachua County, Florida",75,71,30,38,0,13,0,13,11,17,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,7,11,0,13,0,13,45,43,0,13,12,19,0,13,0,13,0,13,12,19,0,13,14,22,0,13,0,13,7,11,0,13,0,13,0,13
1400000US12001000400,12001000400,"Census Tract 4, Alachua County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000500,12001000500,"Census Tract 5, Alachua County, Florida",39,49,39,49,0,19,0,19,0,19,0,19,0,19,0,19,26,44,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000600,12001000600,"Census Tract 6, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001000700,12001000700,"Census Tract 7, Alachua County, Florida",43,73,17,28,0,19,0,19,17,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,26,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,26,44,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000806,12001000806,"Census Tract 8.06, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001000808,12001000808,"Census Tract 8.08, Alachua County, Florida",103,104,39,45,9,15,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,35,0,13,0,13,0,13,0,13,64,66,0,13,0,13,0,13,0,13,11,19,28,42,9,13,0,13,0,13,0,13,16,25,0,13,0,13,0,13
1400000US12001000809,12001000809,"Census Tract 8.09, Alachua County, Florida",18,21,11,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,6,9,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001000901,12001000901,"Census Tract 9.01, Alachua County, Florida",25,27,19,26,0,19,0,19,0,19,0,19,6,13,13,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6,9,0,19,0,19,0,19,0,19,0,19,0,19,6,9,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001000902,12001000902,"Census Tract 9.02, Alachua County, Florida",40,34,24,24,0,19,0,19,0,19,0,19,12,17,12,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,23,0,19,0,19,0,19,0,19,8,16,8,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001000,12001001000,"Census Tract 10, Alachua County, Florida",49,61,35,57,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,35,57,0,19,0,19,0,19,0,19,0,19,14,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,14,23,0,19,0,19,0,19,0,19
1400000US12001001100,12001001100,"Census Tract 11, Alachua County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001201,12001001201,"Census Tract 12.01, Alachua County, Florida",121,108,91,83,38,45,0,13,14,23,0,13,0,13,0,13,0,13,0,13,39,40,0,13,0,13,0,13,0,13,0,13,30,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,34,0,13,0,13,0,13,0,13,0,13
1400000US12001001202,12001001202,"Census Tract 12.02, Alachua County, Florida",31,49,31,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,31,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001203,12001001203,"Census Tract 12.03, Alachua County, Florida",26,24,16,27,0,13,16,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001400,12001001400,"Census Tract 14, Alachua County, Florida",56,79,23,39,14,24,0,13,0,13,0,13,0,13,0,13,0,13,9,16,0,13,0,13,0,13,0,13,0,13,0,13,33,41,12,20,0,13,0,13,0,13,0,13,0,13,0,13,11,19,0,13,0,13,10,15,0,13,0,13,0,13
1400000US12001001514,12001001514,"Census Tract 15.14, Alachua County, Florida",26,25,10,16,0,13,5,7,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,14,0,13,0,13,0,13,0,13,0,13,8,12,8,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001515,12001001515,"Census Tract 15.15, Alachua County, Florida",105,74,13,21,0,19,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,92,72,0,19,0,19,0,19,0,19,0,19,51,48,25,40,0,19,0,19,16,24,0,19,0,19,0,19,0,19
1400000US12001001516,12001001516,"Census Tract 15.16, Alachua County, Florida",18,20,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001517,12001001517,"Census Tract 15.17, Alachua County, Florida",114,90,87,86,0,19,22,35,0,19,0,19,0,19,41,49,0,19,24,39,0,19,0,19,0,19,0,19,0,19,0,19,27,42,0,19,0,19,0,19,0,19,0,19,0,19,27,42,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001519,12001001519,"Census Tract 15.19, Alachua County, Florida",9,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,10,0,13,0,13,0,13,0,13,0,13,0,13,9,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001520,12001001520,"Census Tract 15.20, Alachua County, Florida",28,27,18,24,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,12,20,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",27,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,43,0,13,10,16,0,13,0,13,0,13,0,13,0,13,17,28,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001603,12001001603,"Census Tract 16.03, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",55,54,13,21,0,19,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,42,50,0,19,0,19,0,19,0,19,12,20,30,47,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",116,114,80,75,0,19,0,19,0,19,29,43,19,32,0,19,0,19,0,19,32,52,0,19,0,19,0,19,0,19,0,19,36,55,0,19,0,19,0,19,36,55,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",77,69,53,57,0,19,0,19,14,22,15,22,0,19,24,39,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,24,38,11,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,0,19,0,19
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",41,47,24,40,0,19,0,19,0,19,0,19,0,19,23,39,0,19,0,19,0,19,0,19,0,19,1,3,0,19,0,19,17,25,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,25,0,19,0,19,0,19,1,3,0,19,0,19
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",32,30,17,21,0,13,0,13,0,13,0,13,1,2,2,4,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",39,44,21,32,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,21,32,0,19,0,19,0,19,18,30,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,18,30,0,19,0,19,0,19,0,19,0,19
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",68,76,44,53,0,19,0,19,0,19,0,19,0,19,0,19,31,39,0,19,0,19,0,19,13,23,0,19,0,19,0,19,24,28,12,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12,20,0,19,0,19,0,19
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",17,28,17,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,17,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",20,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,30,0,13,0,13,0,13,20,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001907,12001001907,"Census Tract 19.07, Alachua County, Florida",17,25,17,25,0,13,0,13,0,13,0,13,17,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001001908,12001001908,"Census Tract 19.08, Alachua County, Florida",39,48,25,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,41,0,13,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,0,13,0,13
1400000US12001002000,12001002000,"Census Tract 20, Alachua County, Florida",51,59,47,58,0,19,0,19,0,19,0,19,0,19,0,19,0,19,38,55,0,19,0,19,9,15,0,19,0,19,0,19,4,6,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,4,6,0,19,0,19,0,19,0,19,0,19
1400000US12001002101,12001002101,"Census Tract 21.01, Alachua County, Florida",16,23,8,11,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002102,12001002102,"Census Tract 21.02, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002201,12001002201,"Census Tract 22.01, Alachua County, Florida",31,30,31,30,16,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002202,12001002202,"Census Tract 22.02, Alachua County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12001002204,12001002204,"Census Tract 22.04, Alachua County, Florida",171,141,91,75,0,21,23,41,23,41,0,21,0,21,0,21,0,21,0,21,0,21,45,67,0,21,0,21,0,21,0,21,80,99,0,21,0,21,28,44,0,21,0,21,0,21,0,21,0,21,28,49,24,38,0,21,0,21,0,21,0,21
1400000US12001002205,12001002205,"Census Tract 22.05, Alachua County, Florida",101,96,40,50,20,34,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,20,33,0,21,0,21,0,21,0,21,61,67,0,21,0,21,0,21,0,21,0,21,0,21,0,21,20,34,41,59,0,21,0,21,0,21,0,21,0,21
1400000US12001002207,12001002207,"Census Tract 22.07, Alachua County, Florida",23,27,23,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002208,12001002208,"Census Tract 22.08, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002209,12001002209,"Census Tract 22.09, Alachua County, Florida",82,85,3,6,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,6,0,19,0,19,0,19,0,19,0,19,79,84,33,48,0,19,4,7,0,19,0,19,0,19,0,19,26,31,16,29,0,19,0,19,0,19,0,19,0,19
1400000US12001002210,12001002210,"Census Tract 22.10, Alachua County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12001002217,12001002217,"Census Tract 22.17, Alachua County, Florida",165,141,114,107,0,19,31,48,30,48,0,19,0,19,0,19,0,19,42,61,0,19,0,19,11,18,0,19,0,19,0,19,51,52,0,19,0,19,0,19,16,25,0,19,18,33,0,19,0,19,0,19,7,12,10,19,0,19,0,19,0,19
1400000US12001002218,12001002218,"Census Tract 22.18, Alachua County, Florida",25,31,16,24,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,5,9,0,13,0,13,0,13,0,13,0,13,9,10,0,13,0,13,0,13,0,13,0,13,4,7,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13
1400000US12001002219,12001002219,"Census Tract 22.19, Alachua County, Florida",20,26,10,18,0,19,0,19,10,18,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,16,0,19,0,19,0,19,0,19
1400000US12001002220,12001002220,"Census Tract 22.20, Alachua County, Florida",18,21,12,14,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13
1400000US12001110800,12001110800,"Census Tract 1108, Alachua County, Florida",20,31,20,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12003040101,12003040101,"Census Tract 401.01, Baker County, Florida",6,13,6,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6,13,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12003040102,12003040102,"Census Tract 401.02, Baker County, Florida",27,44,27,44,0,19,0,19,0,19,25,44,0,19,0,19,0,19,0,19,2,5,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12003040201,12003040201,"Census Tract 402.01, Baker County, Florida",188,178,108,77,0,19,0,19,30,45,0,19,0,19,0,19,39,52,0,19,18,21,21,29,0,19,0,19,0,19,0,19,80,112,0,19,0,19,0,19,31,45,0,19,28,41,0,19,0,19,0,19,21,29,0,19,0,19,0,19,0,19
1400000US12003040202,12003040202,"Census Tract 402.02, Baker County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000201,12005000201,"Census Tract 2.01, Bay County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000202,12005000202,"Census Tract 2.02, Bay County, Florida",13,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,22,0,19,13,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000300,12005000300,"Census Tract 3, Bay County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000400,12005000400,"Census Tract 4, Bay County, Florida",94,125,94,125,0,19,0,19,0,19,0,19,94,125,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000500,12005000500,"Census Tract 5, Bay County, Florida",34,59,34,59,0,19,0,19,0,19,0,19,0,19,34,59,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000600,12005000600,"Census Tract 6, Bay County, Florida",3,5,3,5,0,13,0,13,0,13,0,13,0,13,0,13,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005000700,12005000700,"Census Tract 7, Bay County, Florida",20,19,5,8,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,15,0,13,0,13,0,13,0,13,0,13,4,6,11,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005000803,12005000803,"Census Tract 8.03, Bay County, Florida",17,27,17,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,17,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005000804,12005000804,"Census Tract 8.04, Bay County, Florida",21,31,16,23,0,13,11,16,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005000805,12005000805,"Census Tract 8.05, Bay County, Florida",48,50,41,47,0,13,0,13,0,13,0,13,0,13,17,38,15,23,9,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13
1400000US12005000806,12005000806,"Census Tract 8.06, Bay County, Florida",19,21,11,17,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13
1400000US12005000900,12005000900,"Census Tract 9, Bay County, Florida",22,27,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,24,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13
1400000US12005001000,12005001000,"Census Tract 10, Bay County, Florida",18,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,25,0,13,18,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12005001100,12005001100,"Census Tract 11, Bay County, Florida",114,116,90,105,0,13,34,54,36,39,0,13,0,13,0,13,0,13,11,16,0,13,9,17,0,13,0,13,0,13,0,13,24,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,23,0,13,0,13,0,13,12,19,0,13
1400000US12005001200,12005001200,"Census Tract 12, Bay County, Florida",50,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,56,0,13,0,13,0,13,0,13,0,13,31,48,0,13,0,13,0,13,0,13,19,28,0,13,0,13,0,13
1400000US12005001301,12005001301,"Census Tract 13.01, Bay County, Florida",130,126,57,56,0,19,47,45,0,19,0,19,0,19,0,19,0,19,0,19,10,16,0,19,0,19,0,19,0,19,0,19,73,74,12,19,12,19,49,68,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005001302,12005001302,"Census Tract 13.02, Bay County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12005001402,12005001402,"Census Tract 14.02, Bay County, Florida",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
